t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,imu_roll_raw_deg,imu_pitch_raw_deg,imu_yaw_raw_deg,imu_axis
12.6002,2433,enc,0,19.8000,-8.0868,19.8000,15.7595,-147.7319,20.00,82.00,0.2000,8.1509,0.905299,0.001778,0.027170,0.044926,0.831425,1153,-8.7615,-66.4089,8.2108,pitch
12.6053,2434,enc,1,19.9800,5.1393,19.9800,15.7741,-147.7351,20.00,82.00,0.0200,8.1510,0.830222,0.000178,0.027170,-0.028552,0.831425,1155,-8.7583,-66.3943,8.2076,pitch
12.6104,2435,enc,1,19.9800,3.5975,19.9800,15.7744,-147.7256,20.00,82.00,0.0200,8.1511,0.838788,0.000178,0.027170,-0.019986,0.831425,1157,-8.7728,-66.394,8.2171,pitch
12.6155,2436,enc,0,19.8000,-8.2818,19.8000,15.7744,-147.7256,20.00,82.00,0.2000,8.1521,0.906387,0.001778,0.027174,0.046010,0.831425,1155,-8.7728,-66.394,8.2171,pitch
12.6205,2437,enc,0,19.9800,5.0028,19.9800,15.7744,-147.7256,20.00,82.00,0.0200,8.1522,0.830984,0.000178,0.027174,-0.027793,0.831425,1157,-8.7728,-66.394,8.2171,pitch
12.6256,2438,enc,0,19.8000,-7.2981,19.8000,15.7744,-147.7256,20.00,82.00,0.2000,8.1532,0.900925,0.001778,0.027177,0.040545,0.831425,1155,-8.7728,-66.394,8.2171,pitch
12.6307,2439,enc,0,19.8000,-5.1086,19.8000,15.7744,-147.7256,20.00,82.00,0.2000,8.1542,0.888765,0.001778,0.027181,0.028381,0.831425,1153,-8.7728,-66.394,8.2171,pitch
12.6358,2440,enc,0,19.9800,7.2240,19.9800,15.7744,-147.7256,20.00,82.00,0.0200,8.1543,0.818651,0.000178,0.027181,-0.040133,0.831425,1155,-8.7728,-66.394,8.2171,pitch
12.6408,2441,enc,1,19.8000,-5.7432,19.8000,15.7599,-147.7224,20.00,82.00,0.2000,8.1553,0.892294,0.001778,0.027184,0.031907,0.831425,1153,-8.7761,-66.4086,8.2203,pitch
12.6459,2442,enc,1,19.8000,-4.0203,19.8000,15.7602,-147.7129,20.00,82.00,0.2000,8.1563,0.882726,0.001778,0.027188,0.022335,0.831425,1151,-8.7906,-66.4083,8.2298,pitch
12.6510,2443,enc,0,19.8000,-2.8142,19.8000,15.7602,-147.7129,20.00,82.00,0.2000,8.1573,0.876029,0.001778,0.027191,0.015634,0.831425,1149,-8.7906,-66.4083,8.2298,pitch
12.6560,2444,enc,0,19.8000,-1.9699,19.8000,15.7602,-147.7129,20.00,82.00,0.2000,8.1583,0.871342,0.001778,0.027194,0.010944,0.831425,1148,-8.7906,-66.4083,8.2298,pitch
12.6611,2445,enc,0,19.8000,-1.3790,19.8000,15.7602,-147.7129,20.00,82.00,0.2000,8.1593,0.868062,0.001778,0.027198,0.007661,0.831425,1149,-8.7906,-66.4083,8.2298,pitch
12.6662,2446,enc,0,19.8000,-0.9653,19.8000,15.7602,-147.7129,20.00,82.00,0.2000,8.1603,0.865767,0.001778,0.027201,0.005363,0.831425,1150,-8.7906,-66.4083,8.2298,pitch
12.6713,2447,enc,0,19.8000,-0.6757,19.8000,15.7602,-147.7129,20.00,82.00,0.2000,8.1613,0.864161,0.001778,0.027204,0.003754,0.831425,1150,-8.7906,-66.4083,8.2298,pitch
12.6763,2448,enc,0,19.8000,-0.4730,19.8000,15.7602,-147.7129,20.00,82.00,0.2000,8.1623,0.863039,0.001778,0.027208,0.002628,0.831425,1151,-8.7906,-66.4083,8.2298,pitch
12.6814,2449,enc,1,19.8000,-0.3311,19.8000,15.7701,-147.7037,20.00,82.00,0.2000,8.1633,0.862254,0.001778,0.027211,0.001839,0.831425,1151,-8.8048,-66.3983,8.239,pitch
12.6865,2450,enc,1,19.8000,-0.2318,19.8000,15.7555,-147.7005,20.00,82.00,0.2000,8.1643,0.861705,0.001778,0.027214,0.001288,0.831425,1151,-8.808,-66.4129,8.2422,pitch
12.6915,2451,enc,0,19.8000,-0.1622,19.8000,15.7555,-147.7005,20.00,82.00,0.2000,8.1653,0.861322,0.001778,0.027218,0.000901,0.831425,1152,-8.808,-66.4129,8.2422,pitch
12.6966,2452,enc,1,19.8000,-0.1136,19.8000,15.7413,-147.6828,20.00,82.00,0.2000,8.1663,0.861055,0.001778,0.027221,0.000631,0.831425,1152,-8.8208,-66.4271,8.2599,pitch
12.7017,2453,enc,1,19.8000,-0.0795,19.8000,15.7509,-147.6831,20.00,82.00,0.2000,8.1673,0.860869,0.001778,0.027224,0.000442,0.831425,1152,-8.8203,-66.4175,8.2596,pitch
12.7068,2454,enc,1,19.8000,-0.0556,19.8000,15.7363,-147.6799,20.00,82.00,0.2000,8.1683,0.860740,0.001778,0.027228,0.000309,0.831425,1152,-8.8236,-66.4321,8.2628,pitch
12.7119,2455,enc,0,19.8000,-0.0390,19.8000,15.7363,-147.6799,20.00,82.00,0.2000,8.1693,0.860651,0.001778,0.027231,0.000216,0.831425,1152,-8.8236,-66.4321,8.2628,pitch
12.7170,2456,enc,1,19.8000,-0.0273,19.8000,15.7459,-147.6802,20.00,82.00,0.2000,8.1703,0.860589,0.001778,0.027234,0.000151,0.831425,1152,-8.8232,-66.4225,8.2625,pitch
12.7220,2457,enc,1,19.8000,-0.0191,19.8000,15.7313,-147.6771,20.00,82.00,0.2000,8.1713,0.860547,0.001778,0.027238,0.000106,0.831425,1152,-8.8264,-66.4371,8.2657,pitch
12.7271,2458,enc,0,19.8000,-0.0134,19.8000,15.7313,-147.6771,20.00,82.00,0.2000,8.1723,0.860518,0.001778,0.027241,0.000074,0.831425,1152,-8.8264,-66.4371,8.2657,pitch
12.7322,2459,enc,1,19.8000,-0.0094,19.8000,15.7321,-147.653,20.00,82.00,0.2000,8.1733,0.860500,0.001778,0.027244,0.000052,0.831425,1152,-8.8505,-66.4363,8.2897,pitch
12.7372,2460,enc,1,19.8000,-0.0065,19.8000,15.7175,-147.6498,20.00,82.00,0.2000,8.1743,0.860487,0.001778,0.027248,0.000036,0.831425,1152,-8.8538,-66.451,8.2929,pitch
12.7423,2461,enc,1,19.8000,-0.0046,19.8000,15.7271,-147.6501,20.00,82.00,0.2000,8.1753,0.860480,0.001778,0.027251,0.000025,0.831425,1152,-8.8533,-66.4413,8.2926,pitch
12.7474,2462,enc,1,19.8000,-0.0032,19.8000,15.7129,-147.6323,20.00,82.00,0.2000,8.1763,0.860475,0.001778,0.027254,0.000018,0.831425,1152,-8.8661,-66.4555,8.3104,pitch
12.7525,2463,enc,1,19.8000,-0.0022,19.8000,15.7132,-147.6228,20.00,82.00,0.2000,8.1773,0.860473,0.001778,0.027258,0.000012,0.831425,1152,-8.8807,-66.4552,8.3199,pitch
12.7575,2464,enc,0,19.8000,-0.0016,19.8000,15.7132,-147.6228,20.00,82.00,0.2000,8.1783,0.860473,0.001778,0.027261,0.000009,0.831425,1152,-8.8807,-66.4552,8.3199,pitch
12.7626,2465,enc,1,19.8000,-0.0011,19.8000,15.7082,-147.6199,20.00,82.00,0.2000,8.1793,0.860474,0.001778,0.027264,0.000006,0.831425,1152,-8.8835,-66.4602,8.3228,pitch
12.7677,2466,enc,0,19.8000,-0.0008,19.8000,15.7082,-147.6199,20.00,82.00,0.2000,8.1803,0.860475,0.001778,0.027268,0.000004,0.831425,1152,-8.8835,-66.4602,8.3228,pitch
12.7728,2467,enc,1,19.8000,-0.0005,19.8000,15.7037,-147.6024,20.00,82.00,0.2000,8.1813,0.860477,0.001778,0.027271,0.000003,0.831425,1152,-8.8959,-66.4648,8.3403,pitch
12.7778,2468,enc,0,19.8000,-0.0004,19.8000,15.7037,-147.6024,20.00,82.00,0.2000,8.1823,0.860480,0.001778,0.027274,0.000002,0.831425,1152,-8.8959,-66.4648,8.3403,pitch
12.7829,2469,enc,1,19.8000,-0.0003,19.8000,15.6987,-147.5995,20.00,82.00,0.2000,8.1833,0.860482,0.001778,0.027278,0.000001,0.831425,1152,-8.8988,-66.4697,8.3432,pitch
12.7880,2470,enc,1,19.8000,-0.0002,19.8000,15.6845,-147.5817,20.00,82.00,0.2000,8.1843,0.860485,0.001778,0.027281,0.000001,0.831425,1152,-8.9116,-66.4839,8.361,pitch
12.7931,2471,enc,1,19.8000,-0.0001,19.8000,15.6848,-147.5722,20.00,82.00,0.2000,8.1853,0.860488,0.001778,0.027284,0.000001,0.831425,1152,-8.9262,-66.4836,8.3705,pitch
12.7982,2472,enc,0,19.8000,-0.0001,19.8000,15.6848,-147.5722,20.00,82.00,0.2000,8.1863,0.860491,0.001778,0.027288,0.000001,0.831425,1152,-8.9262,-66.4836,8.3705,pitch
12.8033,2473,enc,1,19.8000,-0.0001,19.8000,15.6702,-147.569,20.00,82.00,0.2000,8.1873,0.860495,0.001778,0.027291,0.000000,0.831425,1152,-8.9295,-66.4982,8.3737,pitch
12.8084,2474,enc,1,19.8000,-0.0000,19.8000,15.6798,-147.5693,20.00,82.00,0.2000,8.1883,0.860498,0.001778,0.027294,0.000000,0.831425,1152,-8.9291,-66.4886,8.3734,pitch
12.8135,2475,enc,0,19.8000,-0.0000,19.8000,15.6798,-147.5693,20.00,82.00,0.2000,8.1893,0.860501,0.001778,0.027298,0.000000,0.831425,1152,-8.9291,-66.4886,8.3734,pitch
12.8186,2476,enc,1,19.8000,-0.0000,19.8000,15.6801,-147.5597,20.00,82.00,0.2000,8.1903,0.860504,0.001778,0.027301,0.000000,0.831425,1152,-8.9437,-66.4883,8.383,pitch
12.8236,2477,enc,1,19.8000,-0.0000,19.8000,15.6797,-147.5743,20.00,82.00,0.2000,8.1913,0.860508,0.001778,0.027304,0.000000,0.831425,1152,-8.9341,-66.4887,8.3684,pitch
12.8287,2478,enc,1,19.8000,-0.0000,19.8000,15.6801,-147.5597,20.00,82.00,0.2000,8.1923,0.860511,0.001778,0.027308,0.000000,0.831425,1152,-8.9437,-66.4883,8.383,pitch
12.8338,2479,enc,0,19.8000,-0.0000,19.8000,15.6801,-147.5597,20.00,82.00,0.2000,8.1933,0.860514,0.001778,0.027311,0.000000,0.831425,1152,-8.9437,-66.4883,8.383,pitch
12.8389,2480,enc,1,19.8000,-0.0000,19.8000,15.6655,-147.5565,20.00,82.00,0.2000,8.1943,0.860518,0.001778,0.027314,0.000000,0.831425,1152,-8.947,-66.5029,8.3862,pitch
12.8440,2481,enc,0,19.8000,-0.0000,19.8000,15.6655,-147.5565,20.00,82.00,0.2000,8.1953,0.860521,0.001778,0.027318,0.000000,0.831425,1152,-8.947,-66.5029,8.3862,pitch
12.8490,2482,enc,1,19.8000,-0.0000,19.8000,15.6659,-147.5419,20.00,82.00,0.2000,8.1963,0.860524,0.001778,0.027321,0.000000,0.831425,1152,-8.9565,-66.5025,8.4008,pitch
12.8541,2483,enc,1,19.8000,-0.0000,19.8000,15.6613,-147.5294,20.00,82.00,0.2000,8.1973,0.860528,0.001778,0.027324,0.000000,0.831425,1152,-8.974,-66.5072,8.4133,pitch
